title,age_min,age_max,duration_mins,tags,cost,indoor_outdoor,season,materials_needed,how_to_play,players,parent_caution
Wipe Up Messes,2,3,5,chore,free,indoor,all,"[""folding instructions or markers"", ""paper sheets""]","['Provide cloths or paper towels along with a gentle cleaning spray.', 'Teach children to blot and wipe spills promptly from tables or floors.', 'Have them wring out reusable cloths and check that surfaces are dry when finished.', 'Praise their quick clean‑up skills and encourage them to tidy up their own messes.']",1+,no
Dust with Socks,2,3,5,"chore, fun",free,indoor,all,[],"['Give children a pair of clean socks to wear on their hands like dusting mitts.', 'Show them how to lightly glide their hands along shelves, tables, and other surfaces to pick up dust.', 'Make it a game by seeing who collects the most dust on their socks.', 'Shake or wash the dusty socks when done and wash hands afterwards.']",1+,no
Load Dishwasher,2,3,5,chore,free,indoor,all,[],"['Ask children to carefully place plates, cups, and utensils into the dishwasher racks.', 'Show them how to arrange items so that water can reach all surfaces and where to put detergent.', 'Let them press the start button under supervision once everything is loaded.', 'Remind them to handle knives and glassware carefully or leave those items for adults.']",1+,no
Dry Mop Small Areas,2,3,5,"chore, motor skills",free,indoor,all,"[""decorative lights"", ""music player""]","['Provide a child‑sized dry mop or broom for cleaning small sections of the floor.', 'Demonstrate pushing and pulling the mop in straight lines to gather dust and crumbs.', 'Encourage shaking the mop outside or over a bin to remove collected dirt.', 'Play music or set a short timer to make the cleaning task more fun.']",2+,no
Clear and Set Table,4,5,5,chore,free,indoor,all,[],"['Have children clear dirty dishes from the table and carry them to the sink or dishwasher.', 'Show them how to lay out placemats, napkins, utensils, and plates for the next meal.', 'Let them practice arranging each place setting neatly and evenly.', 'Offer gentle corrections and compliments to build their table‑setting skills.']",1+,no
Make Bed Independently,4,5,5,chore,free,indoor,all,[],"['Encourage children to pull up and straighten fitted and top sheets on their bed each morning.', 'Demonstrate smoothing out wrinkles and tucking in the edges neatly.', 'Have them arrange pillows and stuffed animals at the head of the bed.', 'Remind them daily until making the bed becomes part of their routine.']",1+,no
Dust Surfaces,4,5,5,chore,free,indoor,all,[],"['Provide microfiber cloths and a safe dusting spray suited for wood or other surfaces.', 'Show children how to wipe in one direction to collect dust instead of spreading it around.', 'Start at the top of shelves or dressers and work downward to avoid resettling dust.', 'Shake out or wash the cloths when finished to keep them ready for next time.']",1+,no
Help Cook and Prepare Food,4,5,10,"chore, cooking",low,indoor,all,[],"['Invite children to wash fruits and vegetables and measure ingredients for simple recipes.', 'Let them stir batter, tear lettuce, or sprinkle toppings while you supervise closely.', 'Teach safe knife handling by allowing them to cut soft foods with a butter knife.', 'Explain basic cooking terms and let them taste their creations together.']",1+,yes
Carry and Put Away Groceries,4,5,10,chore,free,indoor,all,[],"['Give children light bags or individual items to carry from the car to the kitchen.', 'Show them where to put pantry staples, refrigerated goods, and other items.', 'Have them help check off items on a shopping list or receipt as they’re put away.', 'Thank them for helping and talk about what meals you’ll make with the groceries.']",1+,no
Sort Laundry,4,5,5,chore,free,indoor,all,"[""colored objects"", ""matching areas""]","['Provide baskets or designate areas for whites, darks, and coloured clothing.', 'Teach children to check pockets, turn clothes right side out, and sort accordingly.', 'Have them place items into the correct basket and explain why sorting matters.', 'Offer praise for accurate sorting and allow them to help load the washing machine.']",1+,no
Water Plants,4,5,5,"chore, gardening",free,both,all,"[""cups"", ""large bucket"", ""small bucket""]","['Give children a small watering can or cup suited for their size.', 'Show them how to check soil moisture and water gently at the base of each plant.', 'Assign certain plants for them to care for and establish regular watering days.', 'Talk about how plants need sunlight and water to grow and thrive.']",1+,yes
Pull Garden Weeds,4,5,10,"chore, gardening",free,outdoor,all,[],"['Explain the difference between weeds and desired plants in the garden.', 'Provide gloves and a small trowel to loosen soil around weeds before pulling.', 'Encourage children to pull from the base so the entire root comes out.', 'Collect weeds in a bucket for disposal or composting and admire the tidy garden.']",1+,no
Wash Small Dishes,4,5,10,chore,free,indoor,all,"[""cups"", ""plastic cups"", ""small balls or pom poms"", ""water source""]","['Fill a sink or basin with warm, soapy water and give kids plastic dishes and utensils.', 'Demonstrate scrubbing surfaces with a sponge and rinsing under clean water.', 'Place washed items on a drying rack and let them drip dry.', 'Supervise to ensure thorough cleaning and keep sharp items out of reach.']",1+,no
Clean Room,4,5,10,chore,free,indoor,all,"[""toys""]","['Ask children to put toys back in their designated bins and books on shelves.', 'Show them how to dust or wipe surfaces and make the bed neatly.', 'Encourage sweeping or vacuuming the floor if necessary, using kid‑sized tools.', 'Set a timer for focused cleaning sessions and inspect together when finished.']",1+,no
Take Care of Pets,6,8,10,"chore, responsibility",free,both,all,"[""cups"", ""large bucket"", ""small bucket""]","['Assign pet care tasks such as brushing fur, refilling water bowls, or cleaning cages.', 'Teach gentle handling techniques and proper ways to hold or pet the animal.', 'Create a schedule for routine care and let children record tasks when completed.', 'Discuss the pet’s needs and why consistent care is important for their well‑being.']",1+,yes
"Vacuum, Sweep or Mop",6,8,15,chore,free,indoor,all,[],"['Provide children with appropriately sized vacuums, brooms, or mops.', 'Show them how to move the tool back and forth to collect dirt and debris.', 'Practice emptying the vacuum container or shaking out rugs together.', 'Help with heavier tasks and praise their effort for helping keep floors clean.']",1+,no
Empty Trash and Take Outside,6,8,10,chore,free,both,all,"[""container"", ""filler material like rice or sand"", ""small toys""]","['Have children collect small trash bins from around the house and bring them together.', 'Show them how to tie up the bags and carry them to the main trash or recycling bin outside.', 'Explain the differences between trash, recycling, and compost if applicable.', 'Remind them to wash hands after handling garbage.']",1+,no
Fold and Put Away Laundry,6,8,10,chore,free,indoor,all,[],"['Demonstrate folding shirts, pants, and towels neatly and stacking them.', 'Give children piles of clean laundry to sort and fold by type.', 'Show them where each stack belongs in drawers or closets.', 'Make the task fun by racing or counting items as they put them away.']",1+,no
Prepare Simple Meals,6,8,10,"chore, cooking",low,indoor,all,[],"['Teach children to make easy foods like sandwiches, salads, or fruit skewers using safe tools.', 'Guide them through gathering ingredients, spreading condiments, and assembling the dish.', 'Emphasise washing hands before handling food and using clean utensils.', 'Share the meal together and ask what they might like to cook next time.']",1+,no
Load and Empty Dishwasher,6,8,10,chore,free,indoor,all,[],"['Show children how to load dirty dishes into the dishwasher, arranging plates, bowls, and cutlery properly.', 'Explain where to add detergent and how to select the appropriate wash cycle.', 'Once the cycle is complete, demonstrate unloading by starting with the top rack to avoid drips.', 'Teach them to put clean dishes away in their proper cabinets and check for any remaining food residue.']",1+,no
Walk Dog with Supervision,6,8,15,"chore, exercise",free,outdoor,all,[],"['Leash the dog securely and walk alongside children as they hold the leash.', 'Choose a familiar route and point out how to watch for other dogs, people, or traffic.', 'Stop at corners and have the dog sit before crossing streets or driveways.', 'Bring bags to pick up waste and reward the dog for good walking behaviour.']",1+,no
Rake Leaves,6,8,15,"chore, outdoor",free,outdoor,autumn,"[""leaf piles"", ""rake""]","['Hand out kid‑sized rakes and show how to pull leaves into manageable piles.', 'Work together to create large piles and take turns raking and jumping into them if allowed.', 'Collect leaves into bags or compost bins once gathered.', 'Talk about how clearing leaves helps the grass grow healthy.']",1+,no
Help Make Dinner,6,8,15,"chore, cooking",low,indoor,all,[],"['Invite children to wash vegetables, measure ingredients, and stir pots under supervision.', 'Teach basic knife skills using a child‑friendly knife to chop softer foods.', 'Let them set timers and check the recipe steps as you cook together.', 'Enjoy the meal as a family and discuss what parts they enjoyed most.']",1+,no
Wash Car,9,12,20,chore,free,outdoor,summer,"[""cups"", ""large bucket"", ""pavement or wall"", ""small bucket"", ""sponges"", ""water""]","['Fill buckets with soapy water and gather sponges, brushes, and towels for cleaning the car.', 'Show children how to scrub the car from top to bottom using circular motions.', 'Rinse the car with a hose and dry it with clean towels to prevent water spots.', 'Finish by cleaning the wheels and maybe vacuuming the interior together.']",1+,yes
Wash Dishes,9,12,15,chore,free,indoor,all,[],"['Separate delicate items from sturdy ones and let children wash non‑breakables first.', 'Demonstrate cleaning dishes with warm soapy water and a sponge until they’re spotless.', 'Rinse thoroughly and place on a drying rack or hand to an adult to dry.', 'Encourage them to wash dishes as they go during meal prep to avoid a pile‑up.']",1+,no
Clean Bathroom,9,12,20,chore,free,indoor,all,[],"['Provide gloves and non‑toxic cleaners for scrubbing sinks, toilets, and bathtubs.', 'Show how to use brushes and cloths to remove grime and soap scum from surfaces.', 'Wipe mirrors and counters and then mop the bathroom floor.', 'Ensure the room is well ventilated and wash hands thoroughly after cleaning.']",1+,no
Do Laundry,9,12,15,chore,free,indoor,all,[],"['Teach children to load clothes into the washer, add detergent, and choose the right settings.', 'Show how to transfer wet clothes to the dryer and select the correct cycle.', 'Fold and sort clean clothes by type and put them away in drawers or closets.', 'Explain care labels and why some items should be air‑dried instead of machine‑dried.']",1+,no
Take Out Garbage,9,12,10,chore,free,both,all,"[""container"", ""filler material like rice or sand"", ""small toys""]","['Have children gather full trash bags from around the house and tie them securely.', 'Show the route to the outside bin and how to open and close the lid properly.', 'Explain recycling, compost, and trash separation if applicable.', 'Remind them to wash their hands after handling garbage bags.']",1+,no
Babysit Younger Siblings,11,12,60,"responsibility, care",free,both,all,"[""decorative lights"", ""music player""]","['Discuss responsibilities like supervising playtime, serving snacks, and ensuring safety.', 'Set clear rules for both the babysitter and the younger siblings to follow.', 'Stay nearby to supervise and offer guidance as needed during their babysitting session.', 'Praise them for being caring and responsible when the job is done.']",2+,no
Walk Dog Independently,9,12,20,"chore, exercise",free,outdoor,all,[],"['Make sure the child can manage the dog’s size and temperament before sending them out alone.', 'Provide a sturdy leash and review the walking route and expected duration.', 'Remind them to bring bags for waste, and water if the walk is long.', 'Set a check‑in time and have them carry a phone or whistle for emergencies.']",1+,no
Replace Light Bulbs,13,18,10,chore,low,indoor,all,[],"['Turn off the power to the light fixture or ensure the switch is off before beginning.', 'Use a step stool or ladder to reach the bulb safely and choose the correct wattage replacement.', 'Unscrew the burnt‑out bulb and screw in the new one without over‑tightening.', 'Dispose of old bulbs properly, especially CFLs or other specialised types.']",1+,no
Clean Bathroom Thoroughly,13,18,30,chore,free,indoor,all,[],"['Equip with rubber gloves, scrub brushes, and disinfectants for a deep clean.', 'Assign tasks such as scrubbing the toilet bowl, wiping shower walls, and polishing taps.', 'Remove items from counters and shelves to clean surfaces, then replace them neatly.', 'Finish by mopping the floor and hanging fresh towels.']",1+,no
Vacuum and Maintain Vacuum,13,18,20,chore,free,indoor,all,[],"['Vacuum carpets and hard floors, moving furniture gently to reach underneath.', 'Empty or replace the vacuum bag or clean the dust container when it’s full.', 'Inspect the hose and brush roll, removing any debris or hair wrapped around it.', 'Wipe the exterior of the vacuum and wrap the cord neatly after use.']",1+,no
Do Household Laundry,13,18,20,chore,free,indoor,all,[],"['Sort loads by colour and fabric type before placing them in the washer.', 'Measure detergent and select the proper wash cycle for each load.', 'Transfer clothes to the dryer or hang them to dry, then fold them neatly.', 'Put clean laundry away promptly and treat stains as soon as possible following care labels.']",1+,no
Wash Windows,13,18,20,chore,free,both,all,[],"['Provide a spray bottle of window cleaner and lint‑free cloths to each child.', 'Demonstrate spraying lightly and wiping in a circular motion to remove smudges and fingerprints.', 'Clean both the glass and the surrounding frame and sill, using a step stool if necessary.', 'Supervise carefully when cleaning exterior windows or higher panes.']",1+,no
Clean Refrigerator and Appliances,13,18,30,chore,free,indoor,all,[],"['Empty the refrigerator shelf by shelf and wipe interior surfaces with a mild cleaner.', 'Remove drawers and shelves, wash them in warm soapy water, and dry thoroughly.', 'Wipe down the exteriors of appliances like the oven and microwave.', 'Organise food items neatly when returning them to the fridge and dispose of expired items.']",1+,no
Prepare Meals,13,18,30,cooking,low,indoor,all,[],"['Involve children in meal planning by choosing recipes and making a shopping list together.', 'Guide them through chopping, sautéing, baking, and seasoning under your supervision.', 'Teach them to use timers and taste dishes for seasoning adjustments as they cook.', 'Sit down together to enjoy the meal and talk about what techniques they learned.']",1+,yes
Plan Grocery List or Shop,13,18,30,chore,free,both,all,[],"['Look through the pantry and refrigerator with children to identify what items need restocking.', 'Write or type a shopping list together, grouping items by section of the store.', 'At the store, let children help find items, compare prices, and check quality.', 'Encourage budgeting by discussing sale items and using coupons when available.']",1+,no
Repair Clothes,13,18,15,"chore, sewing",low,indoor,all,[],"['Provide a sewing kit with needles, thread, and replacement buttons.', 'Teach basic stitches for sewing on a button or mending a small tear on scrap fabric first.', 'Let children practise on actual clothes that need minor repairs once they’re confident.', 'Talk about how repairing garments saves money and reduces waste.']",1+,no
Iron Clothes,13,18,15,chore,free,indoor,all,[],"['Teach older children how to use an iron safely by setting the correct temperature and reading instructions.', 'Demonstrate ironing a small cloth, reminding them to keep the cord out of the way and never leave the iron unattended.', 'Let them practise on simple items like napkins or pillowcases while you supervise closely.', 'Show how to unplug, cool down, and store the iron properly after use.']",1+,no
Mow the Lawn,13,18,20,"chore, outdoor",free,outdoor,summer,[],"['Walk through the yard to remove sticks and rocks before mowing begins.', 'Demonstrate starting and operating the mower safely, keeping hands and feet away from the blades.', 'Have them mow in straight lines, slightly overlapping each pass for even coverage.', 'Wear closed‑toe shoes and ear protection and clean and store the mower after use.']",1+,yes
Ball in a Box,1,1,10,"sensory, baby",low,indoor,all,"[""various balls of different sizes""]","['Place a soft ball inside a large cardboard box or laundry basket with low sides.', 'Encourage infants or toddlers to reach in, grasp the ball, and lift it out to build fine motor skills.', 'Roll the ball back into the box and experiment with balls of different textures or sizes.', 'Always stay nearby to assist and ensure the box is stable and safe.']",1+,yes
Make Musical Noise,1,1,5,"sensory, music",free,indoor,all,"[""hard-boiled or plastic eggs"", ""spoons""]","['Provide babies or toddlers with wooden spoons, pots, and simple instruments like shakers or drums.', 'Show them how to bang, shake, or tap to create different sounds and rhythms.', 'Sing along or play recorded music for them to accompany with their instruments.', 'Swap instruments to explore various tones and volumes while keeping the noise fun.']",1+,yes
Ribbon Waterfall Box,1,1,10,"sensory, baby",low,indoor,all,"[""cardboard box"", ""colored balls or toys"", ""colored markers"", ""ribbons"", ""sticks""]","['Cut holes in the top of a cardboard box and thread long ribbons through, knotting them inside.', 'Invite children to pull the ribbons from different sides and watch them slide and sway like a waterfall.', 'Encourage exploration of textures and colours by moving and twirling the ribbons.', 'Supervise play to prevent tangling and keep ribbons away from mouths.']",1+,yes
Discovery Basket,1,1,10,"sensory, exploration",free,indoor,all,[],"['Fill a basket with safe household objects of various textures and shapes, such as wooden spoons, fabric squares, and key rings.', 'Sit with babies while they explore each item, touching and mouthing them under supervision.', 'Describe the objects’ colours, sounds, and uses to build vocabulary.', 'Rotate the items regularly to keep the discovery basket fresh and engaging.']",1+,no
Unit Blocks & Open Toys,1,3,15,"play, building",low,indoor,all,"[""blocks"", ""toy"", ""toys""]","['Provide wooden blocks, foam bricks, and open‑ended toys such as cars, animals, or dolls.', 'Encourage children to build towers, roads, and imaginative scenes using the materials.', 'Join in by asking questions and helping them think of new building ideas.', 'Store blocks and toys in bins for easy access and clean‑up when finished.']",1+,no
Paper Play,1,3,10,"sensory, fine motor",low,indoor,all,"[""folding instructions or markers"", ""paper sheets""]","['Offer toddlers scrap paper, tissue paper, and newspapers to rip, crumple, or fold.', 'Show them how to squeeze paper into balls or tear it into long strips.', 'Use the torn pieces for collage art or stuffing into containers for sensory play.', 'Watch closely to ensure paper doesn’t go into mouths and clean up small bits afterward.']",1+,no
Drawing on Big Paper,1,3,10,"art, fine motor",low,indoor,all,"[""folding instructions or markers"", ""paper sheets""]","['Tape large sheets of paper to the floor or wall at the child’s height.', 'Give them crayons, markers, or washable paint and allow free drawing and scribbling.', 'Suggest tracing their hands or bodies to make life‑sized outlines.', 'Display their finished artwork or use it as homemade wrapping paper.']",1+,no
Slot Machine Box,1,3,10,"motor skills, problem solving",low,indoor,all,"[""cardboard box"", ""colored balls or toys"", ""colored markers""]","['Cut a wide slot in a sturdy cardboard box and provide toddlers with oversized coins or cards.', 'Demonstrate how to insert the objects through the slot and open the box to retrieve them.', 'Make the activity more challenging by varying the size of the slot or the objects used.', 'This game helps develop hand‑eye coordination and teaches object permanence.']",1+,yes
Water Play,1,3,15,"sensory, water play",low,both,all,"[""bubble solution"", ""bubble wands"", ""cups"", ""hard-boiled or plastic eggs"", ""large bucket"", ""plastic cups"", ""small balls or pom poms"", ""small bucket"", ""spoons"", ""water source""]","['Fill a shallow basin with a small amount of water and place it on a waterproof mat.', 'Add cups, spoons, and floating toys for scooping, pouring, and splashing gently.', 'Encourage transferring water from one container to another and exploring what floats or sinks.', 'Dry up spills immediately and never leave children unattended around water.']",1+,yes
DIY Dot to Dot,2,3,10,"fine motor, pre-writing",low,indoor,all,"[""folding instructions or markers"", ""paper sheets"", ""ribbons"", ""stick""]","['Place dot stickers or draw numbered dots on paper to form simple shapes or numbers.', 'Show children how to connect the dots with a pencil or crayon to reveal the picture.', 'Use different colours for connecting lines to create patterns and keep track of numbers.', 'For older kids, let them place dots themselves and design their own dot‑to‑dot puzzles.']",1+,yes
Hole in a Box,1,3,10,"motor skills, problem solving",low,indoor,all,"[""cardboard box"", ""colored balls or toys"", ""colored markers""]","['Cut a hand‑sized hole in a cardboard box and hide small toys or sensory objects inside.', 'Encourage children to reach in, feel an object, and guess what it is before pulling it out.', 'Offer hints like asking whether it’s soft, hard, round, or square to guide their guesses.', 'Swap in new objects regularly to keep the game interesting and challenging.']",1+,yes
Staring Contest,4,8,5,"social,skills,focus",free,indoor,all,[],"['Have two players sit facing each other and look into one another’s eyes without blinking.', 'Time how long each player can go without laughing, blinking, or looking away.', 'The first to blink or giggle loses that round and rotates to face a new opponent.', 'Keep the atmosphere light‑hearted and remind players to be friendly and respectful.']",2+,no
Roll the Ball,2,5,10,"physical,social,coordination",free,indoor,all,"[""various balls of different sizes""]","['Sit opposite a child with legs open and roll a ball back and forth between you.', 'Encourage using both hands to push and stop the ball gently.', 'Increase the distance gradually or add obstacles to roll around for a challenge.', 'With multiple players, form a circle and roll the ball to different people in turn.']",1+,yes
Virtual Playtime,4,12,30,"social,digital,communication",free,indoor,all,[],"['Arrange a video call with friends or relatives so children can interact remotely.', 'Plan activities like show‑and‑tell, virtual story time, or simple games through the screen.', 'Encourage children to describe their toys or drawings and ask questions of their friends.', 'Keep sessions short and engaging to match young attention spans and end on a positive note.']",2+,no
Emotion Charades,4,10,15,"social,emotional,fun",free,indoor,all,"[""folding instructions or markers"", ""paper sheets""]","['Write various emotions such as happy, sad, surprised, or angry on separate cards.', 'One player selects a card and acts out the emotion using facial expressions and body language.', 'The others guess the emotion and discuss situations when people might feel that way.', 'Rotate turns and introduce more complex feelings as children become familiar with the game.']",1+,no
Expression Mimicking Games,4,8,10,"social,emotional,fun",free,indoor,all,[],"['Sit face‑to‑face or use a mirror and take turns making a facial expression.', 'The other person must mimic the expression as closely as possible.', 'Add props like hats or glasses to make expressions more playful and challenging.', 'Talk about how different expressions convey various feelings and thoughts.']",2+,no
Topic Game,5,10,15,"learning,cognitive,game",free,indoor,all,[],"['Pick a topic such as animals, foods, or places and set a short timer.', 'Players take turns naming items related to the topic without repeating any previously mentioned words.', 'If someone hesitates for too long or repeats an item, they are out for that round.', 'Start a new round with a different topic to keep the game fresh and engaging.']",2+,no
Step Into Conversation,8,14,20,"social,conversation,game",$,indoor,all,[],"['Prepare cards with age‑appropriate conversation prompts or questions.', 'Children draw a card and read the prompt aloud, then everyone takes turns sharing their answers.', 'Encourage listening and asking follow‑up questions to keep the conversation going.', 'Use this activity to teach polite turn‑taking and valuing different opinions.']",2+,no
Improvisational Stories,6,12,15,"creativity,cognitive,social",free,indoor,all,"[""cards""]","['Prepare cards with pictures or words to inspire story elements such as animals, places, or objects.', 'Each child draws a card and adds a sentence to a shared story based on the prompt.', 'Continue around the circle, building the tale together with creative twists and turns.', 'Retell the finished story or illustrate favourite scenes on paper.']",1+,no
Name Game,3,8,10,"social,fun,names",free,indoor,all,"[""various balls of different sizes""]","['Stand in a circle and toss a ball to someone while calling out their name.', 'The receiver says ‘Thank you, [name]’ then tosses to another player, using their name.', 'Increase the speed or add an adjective beginning with the same letter as the person’s name for a challenge.', 'Continue until everyone’s name has been used several times and everyone knows each other better.']",2+,yes
Rhythm Games,4,10,15,"music,social,physical",free,indoor,all,[],"['Use drums, sticks, or clapping hands to create simple rhythms together.', 'One child taps a rhythm and the others copy it back as accurately as they can.', 'Introduce call‑and‑response patterns and take turns being the leader.', 'Experiment with fast, slow, loud, and quiet beats to explore different sounds.']",2+,no
Playing with Characters,3,7,15,"imaginative,play,social",free,indoor,all,[],"['Provide dolls or stuffed animals and set up a pretend play environment like a house or doctor’s office.', 'Encourage children to give each character a voice and personality and act out interactions.', 'Develop a simple plot or problem for the characters to solve, guiding as needed.', 'Join in occasionally to model storytelling and cooperative play.']",1+,no
Play Pretend,4,8,30,"imaginative,role-play,social",free,indoor,all,[],"['Suggest roles such as parent, doctor, chef, or firefighter and offer simple props.', 'Children act out scenes using their imagination and everyday objects around the house.', 'Allow them to switch roles and invent their own scenarios to keep play fresh.', 'Use dress‑up clothing or costumes to enhance the realism and fun.']",1+,no
Token Stack,6,10,15,"social,conversation,game",free,indoor,all,[],"['Give each participant a small stack of tokens or coins at the start of a group discussion.', 'Each time someone speaks, they place one token into the centre until their supply runs out.', 'When a participant has no tokens left, they listen while others use theirs.', 'This method teaches balanced participation and encourages thoughtful contributions.']",2+,no
Decision-Making Games,8,12,20,"strategy,cognitive,social",$,indoor,all,[],"['Introduce strategy games like Checkers, simple card games, or other board games that require planning.', 'Teach the basic rules and allow children to play independently or in teams.', 'Discuss different strategies after each game and how choices affected the outcome.', 'Rotate among several games to expose children to various decision‑making challenges.']",2+,no
Building Game (Team),4,10,20,"cooperative,physical,cognitive",free,indoor,all,"[""blocks""]","['Divide children into small teams and provide building materials such as blocks, LEGO bricks, or recycled items.', 'Assign a theme like building a bridge, tower, or animal and set a time limit.', 'Encourage communication and sharing of ideas within each team as they work.', 'Have teams present their creations and explain their design choices at the end.']",3+,no
Community Gardening,6,12,60,"outdoor,responsibility,social",free,outdoor,spring-summer,[],"['Assign a small plot in a community or home garden for children to care for together.', 'Teach them how to plant seeds, water regularly, pull weeds, and spread mulch.', 'Schedule regular visits to tend the garden and observe plant growth over time.', 'Harvest the produce together and discuss how gardening benefits the community.']",1+,no
Team Sports,6,12,60,"physical,social,teamwork",free,outdoor,all,"[""various balls of different sizes""]","['Choose a team sport such as soccer, basketball, or relay races appropriate for the group’s age.', 'Explain basic rules and demonstrate skills like passing, shooting, or running while dribbling.', 'Divide players into teams and play short games, rotating positions so everyone tries different roles.', 'Emphasise good sportsmanship, cooperation, and having fun rather than focusing solely on winning.']",3+,yes
Productive Debate,10,16,20,"cognitive,social,leadership",free,indoor,all,[],"['Select a topic suited for older children and assign opposing viewpoints to two groups.', 'Teach how to structure a simple argument with clear reasons and supporting examples.', 'Hold a moderated debate, giving equal time to each side and encouraging respectful listening.', 'Reflect on the arguments made and discuss what was learned from hearing different perspectives.']",1+,no
Scavenger Hunt,5,12,30,"problem-solving,teamwork,outdoor",free,outdoor,all,[],"['Create a list of items or clues hidden around the house, yard, or park.', 'Divide children into teams and provide each with a copy of the list.', 'Start the hunt and have teams search for the items or solve riddles to advance.', 'Reward everyone with small prizes or treats when the hunt is complete.']",3+,no
Printable Escape Room Kits,8,12,60,"cognitive,problem-solving,fun",$$,indoor,all,"[""flat surface"", ""puzzle pieces""]","['Download or obtain a child‑friendly escape room kit with puzzles and clues.', 'Set up the room according to the instructions, hiding clues and locks for the players to find.', 'Let children work together to solve riddles and complete tasks within a set time limit.', 'Celebrate their success by discussing the puzzles and teamwork strategies they used.']",1+,no
Pencil and Paper Games,5,12,15,"cognitive,fun,free",free,indoor,all,"[""folding instructions or markers"", ""paper sheets""]","['Teach classic games like Tic‑Tac‑Toe, Dots and Boxes, or Hangman using paper and pencils.', 'Demonstrate how to set up each game and take turns playing for a friendly competition.', 'Keep score or simply play for fun, encouraging fair play and good sportsmanship.', 'Introduce new drawing games like Pictionary or Make a Monster to add variety.']",2+,no
Indoor Building Play,4,10,30,"creativity,physical,cooperative",free,indoor,all,"[""ball"", ""mini hockey sticks"", ""ribbons"", ""stick""]","['Collect materials such as popsicle sticks, cardboard tubes, recycled boxes, and tape.', 'Challenge children to build structures like houses, bridges, or imaginative sculptures.', 'Encourage problem‑solving and experimentation to make the structures stand on their own.', 'Display their creations or incorporate them into imaginative play afterwards.']",1+,yes
Tape Shape Game,3,6,15,"learning,physical,fun",free,indoor,all,"[""masking tape or painter's tape"", ""small stones or buttons""]","['Use painter’s tape to create shapes, letters, or numbers on the floor.', 'Call out a shape or letter and have children run to or jump inside the corresponding outline.', 'Add variations like hopping on one foot or bringing an object that matches the shape’s colour.', 'Rearrange the tape shapes to design new patterns and learning challenges.']",2+,no
Primary Color Toy Sort,2,5,10,"learning,sensory,organization",free,indoor,all,"[""colored objects"", ""matching areas""]","['Gather toys or household items in the primary colours red, blue, and yellow.', 'Ask children to sort the items into bins or areas labelled with each colour.', 'Discuss how mixing two primary colours can create a new colour and experiment with paint or playdough.', 'Turn sorting into a timed relay race or cooperative challenge for added excitement.']",1+,no
Magical Mama or Papa,5,12,10,"cognitive,focus,fun",free,indoor,all,"[""cups"", ""plastic cups"", ""small balls or pom poms"", ""water source""]","['An adult pretends to have magical powers and performs simple ‘magic’ tricks or guesses what a child is thinking.', 'Children try to figure out how the trick is done or test whether the adult can guess correctly.', 'Switch roles so children become the magician and create their own tricks to amaze the audience.', 'Focus on creativity, humour, and fun rather than actually fooling anyone.']",2+,no
Balloon Tennis,5,10,15,"physical,fun",free,indoor,all,"[""balloons"", ""hard-boiled or plastic eggs"", ""pool noodle (optional)"", ""spoons"", ""string or yarn"", ""tape or scissors"", ""various balls of different sizes""]","['Use balloons and fly swatters, paper plates on sticks, or hands as racquets.', 'Set up a line of tape or string as a net across the room or yard.', 'Players hit the balloon back and forth over the net, trying to keep it from touching the floor.', 'Keep score or count volleys, and switch partners or racquets to vary the game.']",1+,yes
Card Games,6,12,20,"cognitive,social,fun",free,indoor,all,[],"['Teach classic card games appropriate for the age group, such as Go Fish, War, or Crazy Eights.', 'Explain the rules and play a few demonstration rounds to ensure everyone understands.', 'Encourage taking turns, fair dealing, and gentle shuffling of the cards.', 'Introduce new card games as skills improve to keep play engaging and varied.']",2+,no
Touch and Feel Boxes,3,8,10,"sensory,learning,fun",free,indoor,all,"[""cardboard box"", ""colored balls or toys"", ""colored markers""]","['Fill small boxes with objects of different textures such as soft fabric, sponges, or small toys.', 'Cut a hand‑sized hole in each lid and decorate the outside of the boxes.', 'Let children reach inside without looking and guess what they are touching.', 'Reveal the objects afterward and talk about how each texture feels.']",1+,no
I Spy,4,10,10,"cognitive,fun",free,indoor,all,[],"['Look around the room or outside and secretly choose an object you can see.', 'Say ‘I spy with my little eye something that is…’ and give a colour or other clue.', 'Children take turns asking yes/no questions or guessing the object until someone guesses correctly.', 'The correct guesser becomes the next spy, and you can vary the clues by letter, shape, or size.']",2+,no
Puzzles,4,10,20,"cognitive,problem-solving",$,indoor,all,"[""flat surface"", ""puzzle pieces""]","['Provide age‑appropriate puzzles with large pieces and colourful images.', 'Show children how to find edge and corner pieces first to build the frame.', 'Encourage sorting pieces by colour or pattern to make assembly easier.', 'Celebrate the finished puzzle and gradually introduce more complex ones.']",1+,no
Balance Beam,4,8,10,"physical,balance,coordination",free,indoor,all,"[""masking tape or painter's tape"", ""small stones or buttons""]","['Place painter’s tape on the floor or use a narrow board to create a straight line.', 'Have children walk heel‑to‑toe along the line with arms outstretched for balance.', 'Add challenges such as carrying a beanbag on their head or walking backwards.', 'Create an obstacle course by curving the line or adding turns and jumps.']",1+,no
